dataset1,dataset2,e0,e2
small/diagonal_033.csv,small/gaussian_024.csv,1.175988818,0.782745952
small/diagonal_034.csv,small/gaussian_024.csv,1.0963739,0.915502623
small/diagonal_035.csv,small/gaussian_024.csv,1.238039699,0.812418684
small/diagonal_036.csv,small/gaussian_024.csv,1.167375074,0.785312674
small/diagonal_037.csv,small/gaussian_024.csv,1.078620218,0.898685591
small/diagonal_038.csv,small/gaussian_024.csv,1.214720492,0.741078399
small/diagonal_039.csv,small/gaussian_024.csv,1.229848122,0.958153343
small/diagonal_040.csv,small/gaussian_024.csv,1.198569447,0.937434292
small/gaussian_001.csv,small/gaussian_024.csv,1.437829486,1.01489638
small/gaussian_002.csv,small/gaussian_024.csv,1.513971122,1.031163455
small/gaussian_003.csv,small/gaussian_024.csv,1.568628166,1.013673306
small/gaussian_004.csv,small/gaussian_024.csv,1.369574761,1.002804414
small/gaussian_005.csv,small/gaussian_024.csv,1.317981468,1.021642843
small/gaussian_006.csv,small/gaussian_024.csv,1.498370619,1.004198264
small/gaussian_007.csv,small/gaussian_024.csv,1.385491989,0.989303986
small/gaussian_008.csv,small/gaussian_024.csv,1.506276292,0.991767314
small/gaussian_009.csv,small/gaussian_024.csv,1.48230562,1.024168048
small/gaussian_010.csv,small/gaussian_024.csv,1.729715809,0.982148641
small/gaussian_011.csv,small/gaussian_024.csv,1.43304668,0.997015685
small/gaussian_012.csv,small/gaussian_024.csv,1.484352853,1.011082547
small/gaussian_013.csv,small/gaussian_024.csv,1.306475968,1.027912867
small/gaussian_014.csv,small/gaussian_024.csv,1.365243149,1.02305546
small/gaussian_015.csv,small/gaussian_024.csv,1.404836226,1.026542008
small/gaussian_016.csv,small/gaussian_024.csv,1.241575867,1.031771871
small/gaussian_017.csv,small/gaussian_024.csv,1.162239953,1.031833446
small/gaussian_018.csv,small/gaussian_024.csv,1.584962501,1.037101959
small/gaussian_019.csv,small/gaussian_024.csv,1.357454706,1.028966973
small/gaussian_020.csv,small/gaussian_024.csv,1.374959664,1.012450463
small/gaussian_021.csv,small/gaussian_024.csv,1.433038779,1.017714381
small/gaussian_022.csv,small/gaussian_024.csv,1.368993966,0.968912507
small/gaussian_023.csv,small/gaussian_024.csv,1.400191711,0.991146275
small/diagonal_001.csv,small/gaussian_025.csv,1.299369883,0.97523992
small/diagonal_002.csv,small/gaussian_025.csv,1.222626165,0.766027717
small/diagonal_003.csv,small/gaussian_025.csv,1.171653108,0.952451867
small/diagonal_004.csv,small/gaussian_025.csv,1.331712993,0.879751244
small/diagonal_005.csv,small/gaussian_025.csv,1.166370777,0.929346574
small/diagonal_006.csv,small/gaussian_025.csv,1.197003532,0.856030904
small/diagonal_007.csv,small/gaussian_025.csv,1.303108731,0.795200946
small/diagonal_008.csv,small/gaussian_025.csv,1.201049222,0.6492849
small/diagonal_009.csv,small/gaussian_025.csv,1.127796065,0.789300317
small/diagonal_010.csv,small/gaussian_025.csv,1.255074679,0.750831552
small/diagonal_011.csv,small/gaussian_025.csv,1.319705984,0.960191637
small/diagonal_012.csv,small/gaussian_025.csv,1.313814809,0.810869965
small/diagonal_013.csv,small/gaussian_025.csv,0.996578428,0.672689802
small/diagonal_014.csv,small/gaussian_025.csv,1.168628166,0.729712387
small/diagonal_015.csv,small/gaussian_025.csv,1.127073634,0.930599605
small/diagonal_016.csv,small/gaussian_025.csv,1.247769503,0.759806941
small/diagonal_017.csv,small/gaussian_025.csv,1.31091777,0.8606296
small/diagonal_018.csv,small/gaussian_025.csv,1.195900575,0.780949937
small/diagonal_019.csv,small/gaussian_025.csv,1.317369007,0.850283281
small/diagonal_020.csv,small/gaussian_025.csv,1.28338656,0.973432532
small/diagonal_021.csv,small/gaussian_025.csv,1.214720492,0.722527954
small/diagonal_022.csv,small/gaussian_025.csv,1.220656133,0.942743338
small/diagonal_023.csv,small/gaussian_025.csv,1.133985,0.724257251
small/diagonal_024.csv,small/gaussian_025.csv,1.283917208,0.991327731
small/diagonal_025.csv,small/gaussian_025.csv,1.230320995,0.759641887
small/diagonal_026.csv,small/gaussian_025.csv,1.070022295,0.69898109
small/diagonal_027.csv,small/gaussian_025.csv,1.266205187,0.911803849
small/diagonal_028.csv,small/gaussian_025.csv,1.206592096,0.739104824
small/diagonal_029.csv,small/gaussian_025.csv,1.309473751,0.863693623
small/diagonal_030.csv,small/gaussian_025.csv,1.230320995,0.761415281
small/diagonal_031.csv,small/gaussian_025.csv,1.230320995,0.842990835
small/diagonal_032.csv,small/gaussian_025.csv,1.312976879,0.910815202
small/diagonal_033.csv,small/gaussian_025.csv,1.222626165,0.785258109
small/diagonal_034.csv,small/gaussian_025.csv,1.128137281,0.851047848
small/diagonal_035.csv,small/gaussian_025.csv,1.331826789,0.824936147
small/diagonal_036.csv,small/gaussian_025.csv,1.232579733,0.748363966
small/diagonal_037.csv,small/gaussian_025.csv,1.096741487,1.30088199
small/diagonal_038.csv,small/gaussian_025.csv,1.175988818,0.694968121
small/diagonal_039.csv,small/gaussian_025.csv,1.249656775,0.944190358
small/diagonal_040.csv,small/gaussian_025.csv,1.237754577,0.933152634
small/gaussian_001.csv,small/gaussian_025.csv,1.496461162,1.01679218
small/gaussian_002.csv,small/gaussian_025.csv,1.513971122,1.031065151
small/gaussian_003.csv,small/gaussian_025.csv,1.584962501,1.002684505
small/gaussian_004.csv,small/gaussian_025.csv,1.387945689,0.983562935
small/gaussian_005.csv,small/gaussian_025.csv,1.504028972,1.036645933
small/gaussian_006.csv,small/gaussian_025.csv,1.729715809,0.995592163
small/gaussian_007.csv,small/gaussian_025.csv,1.403878517,0.994386424
small/gaussian_008.csv,small/gaussian_025.csv,1.521466063,1.009438274
small/gaussian_009.csv,small/gaussian_025.csv,1.584962501,1.021173015
small/gaussian_010.csv,small/gaussian_025.csv,1.498370619,0.98826392
small/gaussian_011.csv,small/gaussian_025.csv,1.568628166,0.99725366
small/gaussian_012.csv,small/gaussian_025.csv,1.600702727,1.03298205
small/gaussian_013.csv,small/gaussian_025.csv,1.356235808,1.008790251
small/gaussian_014.csv,small/gaussian_025.csv,1.484352853,1.010289541
small/gaussian_015.csv,small/gaussian_025.csv,1.79248125,1.024763315
small/gaussian_016.csv,small/gaussian_025.csv,1.328554039,1.043681361
small/gaussian_017.csv,small/gaussian_025.csv,1.332659021,1.037997666
small/gaussian_018.csv,small/gaussian_025.csv,1.510149357,1.01963822
small/gaussian_019.csv,small/gaussian_025.csv,1.40631319,1.021738949
small/gaussian_020.csv,small/gaussian_025.csv,1.480201141,1.011126851
small/gaussian_021.csv,small/gaussian_025.csv,1.729715809,1.003709674
small/gaussian_022.csv,small/gaussian_025.csv,1.394438907,0.993113087
small/gaussian_023.csv,small/gaussian_025.csv,1.584962501,1.031129931
small/gaussian_024.csv,small/gaussian_025.csv,1.417880467,1.013976198
small/diagonal_001.csv,small/gaussian_026.csv,1.22972369,0.878687827
small/diagonal_002.csv,small/gaussian_026.csv,1.048034179,0.735226011
small/diagonal_003.csv,small/gaussian_026.csv,1.127067081,0.80667656
small/diagonal_004.csv,small/gaussian_026.csv,1.221483366,0.813506002
small/diagonal_005.csv,small/gaussian_026.csv,1.095909751,0.878981913
small/diagonal_006.csv,small/gaussian_026.csv,0.996812862,0.813670847
small/diagonal_007.csv,small/gaussian_026.csv,1.285252951,0.771723261
small/diagonal_008.csv,small/gaussian_026.csv,1.070022295,0.625100754
small/diagonal_009.csv,small/gaussian_026.csv,0.996625872,0.765101879
small/diagonal_010.csv,small/gaussian_026.csv,1.168628166,0.734061324
small/diagonal_011.csv,small/gaussian_026.csv,1.203318261,0.890122277
small/diagonal_012.csv,small/gaussian_026.csv,1.307116903,0.747852094
small/diagonal_013.csv,small/gaussian_026.csv,1.070022295,0.667368562
small/diagonal_014.csv,small/gaussian_026.csv,1.179076152,0.695361464
small/diagonal_015.csv,small/gaussian_026.csv,1.052656787,0.853789117
small/diagonal_016.csv,small/gaussian_026.csv,1.16343573,0.713245993
small/diagonal_017.csv,small/gaussian_026.csv,1.292846252,0.796308687
small/diagonal_018.csv,small/gaussian_026.csv,1.139260364,0.766392639
small/diagonal_019.csv,small/gaussian_026.csv,1.246271235,0.745137658
small/diagonal_020.csv,small/gaussian_026.csv,1.221756182,0.914417598
small/diagonal_021.csv,small/gaussian_026.csv,1.195900575,0.698044186
small/diagonal_022.csv,small/gaussian_026.csv,1.189190514,0.869125774
small/diagonal_023.csv,small/gaussian_026.csv,1.070022295,0.673900656
small/diagonal_024.csv,small/gaussian_026.csv,1.233755456,0.918761084
small/diagonal_025.csv,small/gaussian_026.csv,1.092418885,0.698883364
small/diagonal_026.csv,small/gaussian_026.csv,1.070022295,0.618761765
small/diagonal_027.csv,small/gaussian_026.csv,1.109614769,0.847451362
small/diagonal_028.csv,small/gaussian_026.csv,1.270940813,0.699577452
small/diagonal_029.csv,small/gaussian_026.csv,1.190280113,0.811968367
small/diagonal_030.csv,small/gaussian_026.csv,1.287568682,0.726446157
small/diagonal_031.csv,small/gaussian_026.csv,1.120730089,0.76803129
small/diagonal_032.csv,small/gaussian_026.csv,1.289059679,0.823240255
small/diagonal_033.csv,small/gaussian_026.csv,1.289059679,0.763963516
small/diagonal_034.csv,small/gaussian_026.csv,1.002043077,0.844666581
small/diagonal_035.csv,small/gaussian_026.csv,1.285252951,0.77328276
small/diagonal_036.csv,small/gaussian_026.csv,1.214720492,0.720885088
small/diagonal_037.csv,small/gaussian_026.csv,1.300632608,0.887088225
small/diagonal_038.csv,small/gaussian_026.csv,1.386294752,0.650384369
small/diagonal_039.csv,small/gaussian_026.csv,1.206017712,0.916004684
small/diagonal_040.csv,small/gaussian_026.csv,1.190306578,0.865399911
small/gaussian_001.csv,small/gaussian_026.csv,1.471714088,1.008149128
small/gaussian_002.csv,small/gaussian_026.csv,1.478212799,1.003599055
small/gaussian_003.csv,small/gaussian_026.csv,1.584962501,1.002306247
small/gaussian_004.csv,small/gaussian_026.csv,1.372959723,0.974877129
small/gaussian_005.csv,small/gaussian_026.csv,1.35424201,1.021420614
small/gaussian_006.csv,small/gaussian_026.csv,1.48230562,0.995608578
small/gaussian_007.csv,small/gaussian_026.csv,1.356894197,0.99736543
small/gaussian_008.csv,small/gaussian_026.csv,1.584962501,0.999157842
small/gaussian_009.csv,small/gaussian_026.csv,1.502350531,1.00460784
small/gaussian_010.csv,small/gaussian_026.csv,1.729715809,0.98339155
small/gaussian_011.csv,small/gaussian_026.csv,1.457068587,0.969284626
small/gaussian_012.csv,small/gaussian_026.csv,1.44505462,1.014189295
small/gaussian_013.csv,small/gaussian_026.csv,1.296022274,0.975171095
small/gaussian_014.csv,small/gaussian_026.csv,1.347377369,0.983759841
small/gaussian_015.csv,small/gaussian_026.csv,1.391273698,1.010563507
small/gaussian_016.csv,small/gaussian_026.csv,1.281432464,1.000722415
small/gaussian_017.csv,small/gaussian_026.csv,1.289070876,0.99205625
small/gaussian_018.csv,small/gaussian_026.csv,1.474061087,1.016303916
small/gaussian_019.csv,small/gaussian_026.csv,1.353842604,0.982222037
small/gaussian_020.csv,small/gaussian_026.csv,1.357258201,0.976394075
small/gaussian_021.csv,small/gaussian_026.csv,1.426417496,0.995730868
small/gaussian_022.csv,small/gaussian_026.csv,1.37763008,0.96360278
small/gaussian_023.csv,small/gaussian_026.csv,1.403814946,0.995911889
small/gaussian_024.csv,small/gaussian_026.csv,1.352887811,0.975806078
small/gaussian_025.csv,small/gaussian_026.csv,1.385194729,0.978378777
small/diagonal_001.csv,small/gaussian_027.csv,1.2776125,0.979385552
small/diagonal_002.csv,small/gaussian_027.csv,1.101009581,0.82097149
small/diagonal_003.csv,small/gaussian_027.csv,1.111598796,0.816751371
small/diagonal_004.csv,small/gaussian_027.csv,1.294787216,0.869397246
small/diagonal_005.csv,small/gaussian_027.csv,1.189419708,0.977256171
small/diagonal_006.csv,small/gaussian_027.csv,1.164391983,0.903587291
small/diagonal_007.csv,small/gaussian_027.csv,1.315363119,0.840389755
small/diagonal_008.csv,small/gaussian_027.csv,1.5,0.694161249
small/diagonal_009.csv,small/gaussian_027.csv,1.26219946,0.778752414
small/diagonal_010.csv,small/gaussian_027.csv,1.230320995,0.816747029
small/diagonal_011.csv,small/gaussian_027.csv,1.267575813,1.007196693
small/diagonal_012.csv,small/gaussian_027.csv,1.282575383,0.820162534
small/diagonal_013.csv,small/gaussian_027.csv,1.289059679,0.72210353
small/diagonal_014.csv,small/gaussian_027.csv,1.247769503,0.790502224
small/diagonal_015.csv,small/gaussian_027.csv,1.230527756,0.969379265
small/diagonal_016.csv,small/gaussian_027.csv,1.271510401,0.806114143
small/diagonal_017.csv,small/gaussian_027.csv,1.323391956,0.845854366
small/diagonal_018.csv,small/gaussian_027.csv,1.18753654,0.813780382
small/diagonal_019.csv,small/gaussian_027.csv,1.350244772,0.843820796
small/diagonal_020.csv,small/gaussian_027.csv,1.266113178,0.97662652
small/diagonal_021.csv,small/gaussian_027.csv,1.264385619,0.756936892
small/diagonal_022.csv,small/gaussian_027.csv,1.202888742,0.967218835
small/diagonal_023.csv,small/gaussian_027.csv,1.160883234,0.755867354
small/diagonal_024.csv,small/gaussian_027.csv,1.218169478,0.979887215
small/diagonal_025.csv,small/gaussian_027.csv,1.207181516,0.813654946
small/diagonal_026.csv,small/gaussian_027.csv,1.163278732,0.676384548
small/diagonal_027.csv,small/gaussian_027.csv,1.244434374,0.931996719
small/diagonal_028.csv,small/gaussian_027.csv,1.249585503,0.769288234
small/diagonal_029.csv,small/gaussian_027.csv,1.241821898,0.912000903
small/diagonal_030.csv,small/gaussian_027.csv,1.247769503,0.795078187
small/diagonal_031.csv,small/gaussian_027.csv,1.204028972,0.815117854
small/diagonal_032.csv,small/gaussian_027.csv,1.27684684,0.907689604
small/diagonal_033.csv,small/gaussian_027.csv,1.264385619,0.797646805
small/diagonal_034.csv,small/gaussian_027.csv,1.107118755,0.886938004
small/diagonal_035.csv,small/gaussian_027.csv,1.327425521,0.848134137
small/diagonal_036.csv,small/gaussian_027.csv,1.247769503,0.786829065
small/diagonal_037.csv,small/gaussian_027.csv,1.122972297,0.985784611
small/diagonal_038.csv,small/gaussian_027.csv,1.257080444,0.730922993
small/diagonal_039.csv,small/gaussian_027.csv,1.251518323,0.9748264
small/diagonal_040.csv,small/gaussian_027.csv,1.258800402,0.967615416
small/gaussian_001.csv,small/gaussian_027.csv,1.504259988,1.042563653
small/gaussian_002.csv,small/gaussian_027.csv,1.40749373,1.031003762
small/gaussian_003.csv,small/gaussian_027.csv,1.459161,1.014302413
small/gaussian_004.csv,small/gaussian_027.csv,1.385523824,1.002209337
small/gaussian_005.csv,small/gaussian_027.csv,1.3526788,1.059017819
small/gaussian_006.csv,small/gaussian_027.csv,1.729715809,1.024432122
small/gaussian_007.csv,small/gaussian_027.csv,1.454821986,1.014223522
small/gaussian_008.csv,small/gaussian_027.csv,1.519629475,1.008569411
small/gaussian_009.csv,small/gaussian_027.csv,1.79248125,1.022661824
small/gaussian_010.csv,small/gaussian_027.csv,1.729715809,1.002925177
small/gaussian_011.csv,small/gaussian_027.csv,1.48230562,1.016393574
small/gaussian_012.csv,small/gaussian_027.csv,1.519629475,1.032635186
small/gaussian_013.csv,small/gaussian_027.csv,1.34513061,1.02861467
small/gaussian_014.csv,small/gaussian_027.csv,1.494335043,1.048554268
small/gaussian_015.csv,small/gaussian_027.csv,1.79248125,1.013990472
small/gaussian_016.csv,small/gaussian_027.csv,1.52340128,1.034619101
small/gaussian_017.csv,small/gaussian_027.csv,1.424792751,1.027304675
small/gaussian_018.csv,small/gaussian_027.csv,1.424097881,1.027031148
small/gaussian_019.csv,small/gaussian_027.csv,1.409121562,1.021947942
small/gaussian_020.csv,small/gaussian_027.csv,1.381869229,1.010998548
small/gaussian_021.csv,small/gaussian_027.csv,1.729715809,1.019843901
small/gaussian_022.csv,small/gaussian_027.csv,1.506276292,1.011694859
small/gaussian_023.csv,small/gaussian_027.csv,1.447065317,1.038162947
small/gaussian_024.csv,small/gaussian_027.csv,1.513971122,1.012900455
small/gaussian_025.csv,small/gaussian_027.csv,1.423661195,1.032922248
small/gaussian_026.csv,small/gaussian_027.csv,1.41703139,0.991658171
small/diagonal_001.csv,small/gaussian_028.csv,1.33671095,0.958047015
small/diagonal_002.csv,small/gaussian_028.csv,1.237643851,0.794195737
small/diagonal_003.csv,small/gaussian_028.csv,1.042270979,0.899039746
small/diagonal_004.csv,small/gaussian_028.csv,1.313317512,0.873787891
small/diagonal_005.csv,small/gaussian_028.csv,1.240900461,0.919858994
small/diagonal_006.csv,small/gaussian_028.csv,1.255045441,0.897945221
small/diagonal_007.csv,small/gaussian_028.csv,1.339934469,0.810598605
small/diagonal_008.csv,small/gaussian_028.csv,1.5,0.67587773
small/diagonal_009.csv,small/gaussian_028.csv,1.151192596,0.815842928
small/diagonal_010.csv,small/gaussian_028.csv,1.35924829,0.778804765
small/diagonal_011.csv,small/gaussian_028.csv,1.311252639,0.99515757
small/diagonal_012.csv,small/gaussian_028.csv,1.245121111,0.836812959
small/diagonal_013.csv,small/gaussian_028.csv,1.403677461,0.676987903
small/diagonal_014.csv,small/gaussian_028.csv,1.22467406,0.784695224
small/diagonal_015.csv,small/gaussian_028.csv,1.225466729,0.96449611
small/diagonal_016.csv,small/gaussian_028.csv,1.263882169,0.811192367
small/diagonal_017.csv,small/gaussian_028.csv,1.333691638,0.830818352
small/diagonal_018.csv,small/gaussian_028.csv,1.232579733,0.815101718
small/diagonal_019.csv,small/gaussian_028.csv,1.389525197,0.849722977
small/diagonal_020.csv,small/gaussian_028.csv,1.328480804,0.943277161
small/diagonal_021.csv,small/gaussian_028.csv,1.257080444,0.759267134
small/diagonal_022.csv,small/gaussian_028.csv,1.432090629,0.961855402
small/diagonal_023.csv,small/gaussian_028.csv,1.214720492,0.724276956
small/diagonal_024.csv,small/gaussian_028.csv,1.281188562,0.977261783
small/diagonal_025.csv,small/gaussian_028.csv,1.255987339,0.823300627
small/diagonal_026.csv,small/gaussian_028.csv,1.133985,0.670774504
small/diagonal_027.csv,small/gaussian_028.csv,1.350915215,0.923047965
small/diagonal_028.csv,small/gaussian_028.csv,1.216545663,0.726535403
small/diagonal_029.csv,small/gaussian_028.csv,1.354038908,0.924334319
small/diagonal_030.csv,small/gaussian_028.csv,1.18753654,0.771101637
small/diagonal_031.csv,small/gaussian_028.csv,1.195900575,0.817804128
small/diagonal_032.csv,small/gaussian_028.csv,1.316153011,0.928961011
small/diagonal_033.csv,small/gaussian_028.csv,1.255074679,0.799459123
small/diagonal_034.csv,small/gaussian_028.csv,1.188435754,0.921384823
small/diagonal_035.csv,small/gaussian_028.csv,1.406571064,0.826479729
small/diagonal_036.csv,small/gaussian_028.csv,1.271510401,0.794205045
small/diagonal_037.csv,small/gaussian_028.csv,1.331688253,0.923960144
small/diagonal_038.csv,small/gaussian_028.csv,1.222626165,0.725561452
small/diagonal_039.csv,small/gaussian_028.csv,1.420609861,0.978174125
small/diagonal_040.csv,small/gaussian_028.csv,1.242323014,0.958966518
small/gaussian_001.csv,small/gaussian_028.csv,1.79248125,1.00118921
small/gaussian_002.csv,small/gaussian_028.csv,1.584962501,1.035994321
small/gaussian_003.csv,small/gaussian_028.csv,1.511853558,1.011948081
small/gaussian_004.csv,small/gaussian_028.csv,1.660964047,1.018311566
small/gaussian_005.csv,small/gaussian_028.csv,1.568628166,1.048923347
small/gaussian_006.csv,small/gaussian_028.csv,1.498370619,1.007899473
small/gaussian_007.csv,small/gaussian_028.csv,1.584962501,1.02896203
small/gaussian_008.csv,small/gaussian_028.csv,1.729715809,1.001961642
small/gaussian_009.csv,small/gaussian_028.csv,1.79248125,1.040858195
small/gaussian_010.csv,small/gaussian_028.csv,1.79248125,0.99480307
small/gaussian_011.csv,small/gaussian_028.csv,1.729715809,1.018840319
small/gaussian_012.csv,small/gaussian_028.csv,1.660964047,1.019016594
small/gaussian_013.csv,small/gaussian_028.csv,1.414344746,1.03457791
small/gaussian_014.csv,small/gaussian_028.csv,1.568628166,1.019239467
small/gaussian_015.csv,small/gaussian_028.csv,1.729715809,1.015168924
small/gaussian_016.csv,small/gaussian_028.csv,1.354791022,1.047040796
small/gaussian_017.csv,small/gaussian_028.csv,1.380488649,1.024470274
small/gaussian_018.csv,small/gaussian_028.csv,1.510149357,1.020855103
small/gaussian_019.csv,small/gaussian_028.csv,1.4506552,1.032534386
small/gaussian_020.csv,small/gaussian_028.csv,1.729715809,0.995074065
small/gaussian_021.csv,small/gaussian_028.csv,1.729715809,1.00100375
small/gaussian_022.csv,small/gaussian_028.csv,1.660964047,0.989825068
small/gaussian_023.csv,small/gaussian_028.csv,1.729715809,1.020180174
small/gaussian_024.csv,small/gaussian_028.csv,1.729715809,1.016545775
small/gaussian_025.csv,small/gaussian_028.csv,1.660964047,1.032335678
small/gaussian_026.csv,small/gaussian_028.csv,1.417695227,1.000832571
small/gaussian_027.csv,small/gaussian_028.csv,1.496461162,1.015864001
small/diagonal_001.csv,small/gaussian_029.csv,1.017869395,0.942632625
small/diagonal_002.csv,small/gaussian_029.csv,0.966190935,0.654861346
small/diagonal_003.csv,small/gaussian_029.csv,1.331712993,0.784372389
small/diagonal_004.csv,small/gaussian_029.csv,1.068367233,0.875220752
small/diagonal_005.csv,small/gaussian_029.csv,0.951678876,0.925263153
small/diagonal_006.csv,small/gaussian_029.csv,1.300632608,0.923172572
small/diagonal_007.csv,small/gaussian_029.csv,1.285252951,0.847466232
small/diagonal_008.csv,small/gaussian_029.csv,1.289059679,0.687877535
small/diagonal_009.csv,small/gaussian_029.csv,0.934903448,0.802553096
small/diagonal_010.csv,small/gaussian_029.csv,1.214720492,0.788280178
small/diagonal_011.csv,small/gaussian_029.csv,1.052015011,0.829797567
small/diagonal_012.csv,small/gaussian_029.csv,1.300632608,0.716226831
small/diagonal_013.csv,small/gaussian_029.csv,1.026024624,0.70618843
small/diagonal_014.csv,small/gaussian_029.csv,1.015869784,0.803104088
small/diagonal_015.csv,small/gaussian_029.csv,0.969990808,0.985695463
small/diagonal_016.csv,small/gaussian_029.csv,1.15028478,0.741699307
small/diagonal_017.csv,small/gaussian_029.csv,1.313458675,0.732131332
small/diagonal_018.csv,small/gaussian_029.csv,0.996578428,0.65207429
small/diagonal_019.csv,small/gaussian_029.csv,1.245121111,0.844369163
small/diagonal_020.csv,small/gaussian_029.csv,1.023815541,0.864616086
small/diagonal_021.csv,small/gaussian_029.csv,1.110260315,0.739528303
small/diagonal_022.csv,small/gaussian_029.csv,0.980345778,1.073591737
small/diagonal_023.csv,small/gaussian_029.csv,1.178776002,0.754241339
small/diagonal_024.csv,small/gaussian_029.csv,0.996492837,0.975653829
small/diagonal_025.csv,small/gaussian_029.csv,1.22467406,0.79156159
small/diagonal_026.csv,small/gaussian_029.csv,0.949385545,0.685646039
small/diagonal_027.csv,small/gaussian_029.csv,1.006404124,0.912423286
small/diagonal_028.csv,small/gaussian_029.csv,1.126086482,0.749209631
small/diagonal_029.csv,small/gaussian_029.csv,1.065627151,0.7406074
small/diagonal_030.csv,small/gaussian_029.csv,1.178922796,0.774705152
small/diagonal_031.csv,small/gaussian_029.csv,1.054035161,0.764154901
small/diagonal_032.csv,small/gaussian_029.csv,1.071734441,1.163164816
small/diagonal_033.csv,small/gaussian_029.csv,1.216545663,0.8084286
small/diagonal_034.csv,small/gaussian_029.csv,0.708065595,0.737078089
small/diagonal_035.csv,small/gaussian_029.csv,1.240274562,0.676668575
small/diagonal_036.csv,small/gaussian_029.csv,1.222626165,0.77914196
small/diagonal_037.csv,small/gaussian_029.csv,0.766577092,0.933643386
small/diagonal_038.csv,small/gaussian_029.csv,1.145512942,0.609424212
small/diagonal_039.csv,small/gaussian_029.csv,1.009606923,0.810043043
small/diagonal_040.csv,small/gaussian_029.csv,0.960825482,1.034868826
small/gaussian_001.csv,small/gaussian_029.csv,1.253521445,1.050887906
small/gaussian_002.csv,small/gaussian_029.csv,1.124609925,1.10185305
small/gaussian_003.csv,small/gaussian_029.csv,1.469848764,1.039114196
small/gaussian_004.csv,small/gaussian_029.csv,1.250573852,1.037837537
small/gaussian_005.csv,small/gaussian_029.csv,1.163083751,1.061960151
small/gaussian_006.csv,small/gaussian_029.csv,1.280793525,1.028586699
small/gaussian_007.csv,small/gaussian_029.csv,1.178139085,1.019931675
small/gaussian_008.csv,small/gaussian_029.csv,1.320996918,1.022958333
small/gaussian_009.csv,small/gaussian_029.csv,1.158322945,1.047876379
small/gaussian_010.csv,small/gaussian_029.csv,1.353832098,1.036472481
small/gaussian_011.csv,small/gaussian_029.csv,1.284999491,1.013258367
small/gaussian_012.csv,small/gaussian_029.csv,1.289183147,1.080819327
small/gaussian_013.csv,small/gaussian_029.csv,1.047924316,1.048316172
small/gaussian_014.csv,small/gaussian_029.csv,1.195785326,1.049404997
small/gaussian_015.csv,small/gaussian_029.csv,1.356377407,1.054015517
small/gaussian_016.csv,small/gaussian_029.csv,1.465574034,1.253786404
small/gaussian_017.csv,small/gaussian_029.csv,1.127116321,1.05893246
small/gaussian_018.csv,small/gaussian_029.csv,1.203730822,1.043044418
small/gaussian_019.csv,small/gaussian_029.csv,1.119890968,1.02537005
small/gaussian_020.csv,small/gaussian_029.csv,1.089875726,1.016244003
small/gaussian_021.csv,small/gaussian_029.csv,1.311060759,1.027117354
small/gaussian_022.csv,small/gaussian_029.csv,1.285620881,1.020923643
small/gaussian_023.csv,small/gaussian_029.csv,1.474061087,1.05260213
small/gaussian_024.csv,small/gaussian_029.csv,1.274399843,1.04150057
small/gaussian_025.csv,small/gaussian_029.csv,1.298307989,1.021836677
small/gaussian_026.csv,small/gaussian_029.csv,1.232346578,0.991473589
small/gaussian_027.csv,small/gaussian_029.csv,1.117911766,1.053467148
small/gaussian_028.csv,small/gaussian_029.csv,1.281391845,1.065999091
small/diagonal_001.csv,small/gaussian_030.csv,1.087473188,0.949664233
small/diagonal_002.csv,small/gaussian_030.csv,1.184352853,0.772803723
small/diagonal_003.csv,small/gaussian_030.csv,1.085234464,0.888607742
small/diagonal_004.csv,small/gaussian_030.csv,1.192768342,0.842954602
small/diagonal_005.csv,small/gaussian_030.csv,1.026011048,0.896181581
small/diagonal_006.csv,small/gaussian_030.csv,0.944541533,0.849864656
small/diagonal_007.csv,small/gaussian_030.csv,1.316685647,0.785573993
small/diagonal_008.csv,small/gaussian_030.csv,1.222632326,0.672337497
small/diagonal_009.csv,small/gaussian_030.csv,1.10768156,0.753422965
small/diagonal_010.csv,small/gaussian_030.csv,1.259977215,0.790223368
small/diagonal_011.csv,small/gaussian_030.csv,1.231641815,0.925070932
small/diagonal_012.csv,small/gaussian_030.csv,1.269640678,0.802727362
small/diagonal_013.csv,small/gaussian_030.csv,1.159067029,0.708203436
small/diagonal_014.csv,small/gaussian_030.csv,1.178922796,0.755286999
small/diagonal_015.csv,small/gaussian_030.csv,1.102738769,0.917885036
small/diagonal_016.csv,small/gaussian_030.csv,1.10768156,0.754099665
small/diagonal_017.csv,small/gaussian_030.csv,1.25876443,0.8519453
small/diagonal_018.csv,small/gaussian_030.csv,1.133985,0.789367223
small/diagonal_019.csv,small/gaussian_030.csv,1.300632608,0.798869912
small/diagonal_020.csv,small/gaussian_030.csv,1.193418856,0.957849648
small/diagonal_021.csv,small/gaussian_030.csv,1.206549049,0.719662881
small/diagonal_022.csv,small/gaussian_030.csv,1.108442878,1.27241777
small/diagonal_023.csv,small/gaussian_030.csv,1.254703118,0.719900188
small/diagonal_024.csv,small/gaussian_030.csv,1.183784429,0.940634234
small/diagonal_025.csv,small/gaussian_030.csv,1.18753654,0.784767445
small/diagonal_026.csv,small/gaussian_030.csv,0.9509775,0.674879836
small/diagonal_027.csv,small/gaussian_030.csv,1.174406737,0.913017284
